node	name
N5299	dum|DT_6|72918802_72920250|INVDP|Q|INVDP68150|1449
N5299	dum|DT_6|72924870_72926322|INVDP|Q|INVDP68469|1453
N5299	dum|DT_6|72965627_72967078|INVDP|Q|INVDP68474|1452
N5299	dum|DT_6|72968550_72970002|INVDP|Q|INVDP68475|1453
N5299	dum|DT_6|72974434_72975886|INVDP|Q|INVDP67233|1453
N5299	dum|DT_6|72977397_72978852|INVDP|Q|INVDP68476|1456
N5299	dum|DT_6|72980367_72981822|INVDP|Q|INVDP68477|1456
N5299	dum|DT_6|72983296_72984746|INVDP|Q|INVDP68478|1451
N5299	dum|DT_6|73001330_73002784|INVDP|Q|INVDP68480|1455
N5299	dum|DT_6|73004232_73005685|INVDP|Q|INVDP68481|1454
N5299	dum|DT_6|73021851_73023297|INVDP|Q|INVDP68485|1447
N5299	dum|DT_6|73030668_73032118|INVDP|Q|INVDP68488|1451
N5299	dum|DT_6|73033536_73034983|INVDP|Q|INVDP68489|1448
N5299	dum|DT_6|73036480_73037929|INVDP|Q|INVDP68490|1450
N5299	dum|DT_6|73039447_73040895|INVDP|Q|INVDP68491|1449
N5299	dum|DT_6|73042413_73043865|INVDP|Q|INVDP68492|1453
N5299	dum|DT_6|73054197_73055650|INVDP|Q|INVDP67184|1454
N5299	dum|DT_6|73060068_73061522|INVDP|Q|INVDP67234|1455
N5299	dum|DT_6|73074816_73076265|INVDP|Q|INVDP68494|1450
N5299	dum|DT_6|73080761_73082210|INVDP|Q|INVDP68495|1450
N5299	dum|DT_6|73094926_73096375|INVDP|Q|INVDP68497|1450
N5299	dum|DT_6|73100651_73102103|INVDP|Q|INVDP68498|1453
N5299	dum|DT_6|73109487_73110936|INVDP|Q|INVDP67235|1450
N5299	dum|DT_6|73112409_73113859|INVDP|Q|INVDP68499|1451
N5299	dum|DT_6|73124108_73125548|INVDP|Q|INVDP67178|1441
N5299	dum|DT_6|73127019_73128467|INVDP|Q|INVDP68501|1449
N5299	dum|DT_6|73129943_73131387|INVDP|Q|INVDP67179|1445
N5299	dum|DT_6|73132858_73134312|INVDP|Q|INVDP68502|1455
N5299	dum|DT_6|73135870_73137317|INVDP|Q|INVDP68503|1448
N5299	dum|DT_6|73138802_73140253|INVDP|Q|INVDP68504|1452
N5299	dum|DT_6|73141612_73143061|INVDP|Q|INVDP68505|1450
N5299	dum|DT_6|73147463_73148916|INVDP|Q|INVDP68506|1454
N5299	dum|DT_6|73150378_73151831|INVDP|Q|INVDP68507|1454
N5299	dum|DT_6|73156252_73157692|INVDP|Q|INVDP68142|1441
N5299	dum|DT_6|73159129_73160581|INVDP|Q|INVDP68508|1453
N5299	dum|DT_6|73165018_73166471|INVDP|Q|INVDP68509|1454
N5299	dum|DT_6|73167956_73169396|INVDP|Q|INVDP68143|1441
N5299	dum|DT_6|73170833_73172283|INVDP|Q|INVDP68510|1451
N5299	dum|DT_6|73176750_73178207|INVDP|Q|INVDP68511|1458
N5299	dum|DT_6|73182652_73184106|INVDP|Q|INVDP68513|1455
N5299	dum|DT_6|73194411_73195862|INVDP|Q|INVDP68517|1452
N5299	dum|DT_6|73197392_73198845|INVDP|Q|INVDP68518|1454
N5299	dum|DT_6|73200298_73201751|INVDP|Q|INVDP68519|1454
N5299	dum|DT_6|73209126_73210575|INVDP|Q|INVDP67236|1450
N5299	dum|DT_6|73226435_73227884|INVDP|Q|INVDP68524|1450
N5299	dum|DT_6|73232213_73233664|INVDP|Q|INVDP68525|1452
N5299	dum|DT_6|73235140_73236595|INVDP|Q|INVDP68526|1456
N5299	dum|DT_6|73238071_73239522|INVDP|Q|INVDP68527|1452
N5299	dum|DT_6|73240998_73242449|INVDP|Q|INVDP68528|1452
N5299	dum|DT_6|73243925_73245374|INVDP|Q|INVDP68529|1450
N5299	dum|DT_6|73246870_73248321|INVDP|Q|INVDP68530|1452
N5299	dum|DT_6|73272980_73274427|DUP|Q|DUP100622|1448
N5299	dum|DT_6|73290485_73291937|INVDP|Q|INVDP68532|1453
N5299	dum|DT_6|73299246_73300698|INVDP|Q|INVDP68534|1453
N5299	dum|DT_6|73302187_73303625|INVDP|Q|INVDP68134|1439
N5299	dum|DT_6|73307969_73309423|INVDP|Q|INVDP68535|1455
N5299	dum|DT_6|73328414_73329864|INVDP|Q|INVDP68538|1451
N5299	dum|DT_6|73331375_73332826|INVDP|Q|INVDP68539|1452
N5299	dum|DT_6|73340231_73341680|INVDP|Q|INVDP68540|1450
N5299	dum|DT_6|73343124_73344574|INVDP|Q|INVDP68541|1451
N5299	dum|DT_6|73346007_73347455|INVDP|Q|INVDP67185|1449
N5299	dum|DT_6|73348929_73350381|INVDP|Q|INVDP68542|1453
N5299	dum|DT_6|73357695_73359145|INVDP|Q|INVDP68544|1451
N5299	dum|DT_6|73360699_73362149|INVDP|Q|INVDP68545|1451
N5299	dum|DT_6|73363699_73365148|INVDP|Q|INVDP68546|1450
N5299	dum|DT_6|73366702_73368153|INVDP|Q|INVDP68547|1452
N5299	dum|DT_6|73369703_73371152|INVDP|Q|INVDP68548|1450
N5299	dum|DT_6|73372706_73374157|INVDP|Q|INVDP68549|1452
N5299	dum|DT_6|73375629_73377079|INVDP|Q|INVDP68550|1451
N5299	dum|DT_6|73378565_73380022|INVDP|Q|INVDP68551|1458
N5299	dum|DT_6|73399168_73400620|INVDP|Q|INVDP68557|1453
N5299	dum|DT_6|73402059_73403512|INVDP|Q|INVDP68558|1454
N5299	dum|DT_6|73442602_73444053|INVDP|Q|INVDP68566|1452
N5299	dum|DT_6|73448402_73449855|INVDP|Q|INVDP68568|1454
N5299	dum|DT_6|73451408_73452860|INVDP|Q|INVDP68569|1453
N5299	dum|DT_6|73454409_73455863|INVDP|Q|INVDP68570|1455
N5299	dum|DT_6|73457423_73458870|INVDP|Q|INVDP68571|1448
N5299	dum|DT_6|73460369_73461827|INVDP|Q|INVDP68572|1459
N5299	dum|DT_6|73463325_73464782|INVDP|Q|INVDP68573|1458
N5299	dum|DT_6|73466280_73467730|INVDP|Q|INVDP68574|1451
N5299	dum|DT_6|73469229_73470691|INVDP|Q|INVDP68575|1463
N5299	dum|DT_6|73472216_73473675|INVDP|Q|INVDP68576|1460
N5299	dum|DT_6|73475200_73476650|INVDP|Q|INVDP68577|1451
N5299	dum|DT_6|73478217_73479668|INVDP|Q|INVDP68578|1452
N5299	dum|DT_6|73484145_73485599|INVDP|Q|INVDP68580|1455
N5299	dum|DT_6|73501679_73503128|INVDP|Q|INVDP68582|1450
N5299	dum|DT_6|73507540_73508993|INVDP|Q|INVDP68583|1454
N5299	dum|DT_6|73530264_73531716|INVDP|Q|INVDP68584|1453
N5299	dum|DT_6|73536142_73537593|INVDP|Q|INVDP68586|1452
N5299	dum|DT_6|73550718_73552169|INVDP|Q|INVDP68589|1452
N5299	dum|DT_6|73553637_73555090|INVDP|Q|INVDP68590|1454
N5299	dum|DT_6|73559537_73560985|INVDP|Q|INVDP68591|1449
N5299	dum|DT_6|73569400_73570847|INVDP|Q|INVDP68592|1448
N5299	dum|DT_6|73586847_73588299|INVDP|Q|INVDP68598|1453
N5299	dum|DT_6|73592670_73594122|INVDP|Q|INVDP68600|1453
N5299	dum|DT_6|73610174_73611623|INVDP|Q|INVDP68602|1450
N5299	dum|DT_6|73627806_73629259|INVDP|Q|INVDP68607|1454
N5299	dum|DT_6|73642196_73643648|INVDP|Q|INVDP68609|1453
N5299	dum|DT_6|73659413_73660872|INVDP|Q|INVDP68623|1460
N5299	dum|DT_6|73665129_73666582|INVDP|Q|INVDP68612|1454
N5299	dum|DT_6|73667991_73669438|INVDP|Q|INVDP68613|1448
N5299	dum|DT_6|73673846_73675302|INVDP|Q|INVDP68614|1457
N5299	dum|DT_6|73676780_73678235|INVDP|Q|INVDP68615|1456
N5299	dum|DT_6|73679697_73681150|INVDP|Q|INVDP68616|1454
N5299	dum|DT_6|73682628_73684078|INVDP|Q|INVDP67239|1451
N5299	dum|DT_6|73691513_73692961|INVDP|Q|INVDP68617|1449
N5299	dum|DT_6|73694513_73695963|INVDP|Q|INVDP68618|1451
N5299	dum|DT_6|73697507_73698959|INVDP|Q|INVDP68619|1453
N5299	dum|DT_6|73700373_73701824|INVDP|Q|INVDP68620|1452
N5299	dum|DT_6|73703368_73704821|INVDP|Q|INVDP68621|1454
N5299	dum|DT_6|73739233_73740683|INVDP|Q|INVDP68622|1451
N5299	dum|DT_6|70146620_70148069|DUP|Q|DUP100601|1450
N5299	dum|DT_6|70149523_70150976|INVDP|Q|INVDP67186|1454
N5299	dum|DT_6|70152467_70153922|INVDP|Q|INVDP68165|1456
N5299	dum|DT_6|70220033_70221476|INVDP|Q|INVDP68175|1444
N5299	dum|DT_6|70300874_70302326|DUP|Q|DUP100602|1453
N5299	dum|DT_6|70355861_70357313|INVDP|Q|INVDP68158|1453
N5299	dum|DT_6|70595783_70597227|INVDP|Q|INVDP68193|1445
N5299	dum|DT_6|70608235_70609681|INVDP|Q|INVDP68196|1447
N5299	dum|DT_6|70841474_70842927|INVDP|Q|INVDP68244|1454
N5299	dum|DT_6|70868789_70870241|INVDP|Q|INVDP68249|1453
N5299	dum|DT_6|70877580_70879023|INVDP|Q|INVDP68251|1444
N5299	dum|DT_6|70886268_70887717|INVDP|Q|INVDP68252|1450
N5299	dum|DT_6|70964987_70966432|INVDP|Q|INVDP68265|1446
N5299	dum|DT_6|70970851_70972298|INVDP|Q|INVDP68266|1448
N5299	dum|DT_6|70999312_71000765|INVDP|Q|INVDP68268|1454
N5299	dum|DT_6|71030022_71031475|INVDP|Q|INVDP68269|1454
N5299	dum|DT_6|71117405_71118850|INVDP|Q|INVDP68280|1446
N5299	dum|DT_6|71129166_71130615|INVDP|Q|INVDP68284|1450
N5299	dum|DT_6|71146743_71148191|INVDP|Q|INVDP68286|1449
N5299	dum|DT_6|71207555_71209007|INVDP|Q|INVDP68287|1453
N5299	dum|DT_6|71282943_71284386|INVDP|Q|INVDP68292|1444
N5299	dum|DT_6|71693233_71694681|INVDP|Q|INVDP68313|1449
N5299	dum|DT_6|71696211_71697658|INVDP|Q|INVDP68314|1448
N5299	dum|DT_6|72016295_72017740|INVDP|Q|INVDP68333|1446
N5299	dum|DT_6|72019220_72020662|INVDP|Q|INVDP68334|1443
N5299	dum|DT_6|72022142_72023585|INVDP|Q|INVDP68335|1444
N5299	dum|DT_6|72042583_72044034|INVDP|Q|INVDP68339|1452
N5299	dum|DT_6|72092416_72093866|INVDP|Q|INVDP67212|1451
N5299	dum|DT_6|72098246_72099696|INVDP|Q|INVDP67213|1451
N5299	dum|DT_6|72212755_72214204|INVDP|Q|INVDP68369|1450
N5299	dum|DT_6|72288911_72290357|INVDP|Q|INVDP68382|1447
N5299	dum|DT_6|72392021_72393473|INVDP|Q|INVDP68399|1453
N5299	dum|DT_6|72408687_72410132|INVDP|Q|INVDP68630|1446
N5299	dum|DT_6|72414522_72415969|INVDP|Q|INVDP68403|1448
N5299	dum|DT_6|72432117_72433568|INVDP|Q|INVDP67223|1452
N5299	dum|DT_6|72490646_72492098|INVDP|Q|INVDP67225|1453
N5299	dum|DT_6|72545372_72546827|INVDP|Q|INVDP68426|1456
N5299	dum|DT_6|72655211_72656662|INVDP|Q|INVDP68444|1452
N5299	dum|DT_6|72782113_72783558|INVDP|Q|INVDP68453|1446
N5299	dum|DT_6|72785053_72786507|INVDP|Q|INVDP68454|1455
N5299	dum|DT_6|72816496_72817947|INVDP|Q|INVDP68457|1452
N5299	dum|DT_6|72865285_72866730|INVDP|Q|INVDP68462|1446
N5299	dum|DT_6|72927809_72929251|INVDP|Q|INVDP68470|1443
N5299	dum|DT_6|73068885_73070342|INVDP|Q|INVDP68493|1458
N5299	dum|DT_6|73083686_73085141|INVDP|Q|INVDP68496|1456
N5299	dum|DT_6|73121184_73122632|INVDP|Q|INVDP68500|1449
N5299	dum|DT_6|73217829_73219281|INVDP|Q|INVDP68523|1453
N5299	dum|DT_6|73296326_73297778|INVDP|Q|INVDP68533|1453
N5299	dum|DT_6|73310901_73312342|INVDP|Q|INVDP68632|1442
N5299	dum|DT_6|73313844_73315285|INVDP|Q|INVDP68633|1442
N5299	dum|DT_6|73381494_73382942|INVDP|Q|INVDP68552|1449
N5299	dum|DT_6|73387399_73388845|INVDP|Q|INVDP68554|1447
N5299	dum|DT_6|73413691_73415139|INVDP|Q|INVDP67237|1449
N5299	dum|DT_6|73439744_73441193|INVDP|Q|INVDP68565|1450
N5299	dum|DT_6|73490050_73491498|INVDP|Q|INVDP68581|1449
N5299	dum|DT_6|73504604_73506041|INVDP|Q|INVDP68147|1438
N5299	dum|DT_6|73516116_73517567|DUP|Q|DUP100623|1452
N5299	dum|DT_6|70164267_70165718|INVDP|Q|INVDP68167|1452
N5299	dum|DT_6|70167200_70168654|INVDP|Q|INVDP68168|1455
N5299	dum|DT_6|70222954_70224412|INVDP|Q|INVDP68176|1459
N5299	dum|DT_6|70252164_70253620|INVDP|Q|INVDP68183|1457
N5299	dum|DT_6|70641305_70642762|INVDP|Q|INVDP68201|1458
N5299	dum|DT_6|70673705_70675167|INVDP|Q|INVDP68207|1463
N5299	dum|DT_6|71662496_71663945|DUP|Q|DUP100642|1450
N5299	dum|DT_6|72077801_72079255|INVDP|Q|INVDP68344|1455
N5299	dum|DT_6|72230348_72231799|INVDP|Q|INVDP67217|1452
N5299	dum|DT_6|72467181_72468638|INVDP|Q|INVDP67224|1458
N5299	dum|DT_6|72516151_72517599|INVDP|Q|INVDP67226|1449
N5299	dum|DT_6|72539516_72540971|INVDP|Q|INVDP68424|1456
N5299	dum|DT_6|73018917_73020363|INVDP|Q|INVDP68484|1447
N5299	dum|DT_6|73206147_73207605|INVDP|Q|INVDP68521|1459
N5299	dum|DT_6|73214953_73216411|INVDP|Q|INVDP68522|1459
N5299	dum|DT_6|73351847_73353304|INVDP|Q|INVDP68543|1458
N5299	dum|DT_6|73384399_73385847|INVDP|Q|INVDP68553|1449
N5299	dum|DT_6|73390302_73391751|INVDP|Q|INVDP68555|1450
N5299	dum|DT_6|73481195_73482647|INVDP|Q|INVDP68579|1453
N5299	dum|DT_6|73518922_73520375|DUP|Q|DUP100624|1454
N5299	dum|DT_6|73521730_73523185|DUP|Q|DUP100625|1456
N5299	dum|DT_6|73621940_73623394|INVDP|Q|INVDP68606|1455
N5299	dum|DT_6|73636484_73637935|INVDP|Q|INVDP68608|1452
N5299	dum|DT_6|70685541_70686993|INVDP|Q|INVDP68210|1453
N5299	dum|DT_6|70785885_70787340|INVDP|Q|INVDP68228|1456
N5299	dum|DT_6|72518825_72520274|INVDP|Q|INVDP68420|1450
N5299	dum|DT_6|73173816_73175268|INVDP|Q|INVDP68144|1453
N5299	dum|DT_6|73191481_73192937|INVDP|Q|INVDP68516|1457
N5299	dum|DT_6|73533212_73534672|INVDP|Q|INVDP68585|1461
N5299	dum|DT_6|70211311_70212765|INVDP|Q|INVDP68173|1455
N5299	dum|DT_6|70682590_70684045|INVDP|Q|INVDP68209|1456
N5299	dum|DT_6|70912509_70913964|INVDP|Q|INVDP68254|1456
N5299	dum|DT_6|71135061_71136513|INVDP|Q|INVDP67203|1453
N5299	dum|DT_6|71236631_71238083|INVDP|Q|INVDP68289|1453
N5299	dum|DT_6|71262647_71264097|DUP|Q|DUP100608|1451
N5299	dum|DT_6|71581331_71582780|INVDP|Q|INVDP68160|1450
N5299	dum|DT_6|71702148_71703599|INVDP|Q|INVDP68315|1452
N5299	dum|DT_6|72157017_72158469|INVDP|Q|INVDP68358|1453
N5299	dum|DT_6|72411617_72413069|INVDP|Q|INVDP68402|1453
N5299	dum|DT_6|72426232_72427684|INVDP|Q|INVDP68406|1453
N5299	dum|DT_6|72435007_72436459|DUP|Q|DUP100617|1453
N5299	dum|DT_6|72458376_72459829|INVDP|Q|INVDP68411|1454
N5299	dum|DT_6|72461311_72462764|INVDP|Q|INVDP68412|1454
N5299	dum|DT_6|72464246_72465699|INVDP|Q|INVDP68413|1454
N5299	dum|DT_6|72501988_72503438|INVDP|Q|INVDP68417|1451
N5299	dum|DT_6|72599373_72600831|INVDP|Q|INVDP68433|1459
N5299	dum|DT_6|72637717_72639162|INVDP|Q|INVDP68139|1446
N5299	dum|DT_6|72652307_72653757|INVDP|Q|INVDP68443|1451
N5299	dum|DT_6|72933580_72935029|INVDP|Q|INVDP68471|1450
N5299	dum|DT_6|72939502_72940952|INVDP|Q|INVDP68472|1451
N5299	dum|DT_6|72942463_72943912|INVDP|Q|INVDP68473|1450
N5299	dum|DT_6|72998402_72999851|INVDP|Q|INVDP68479|1450
N5299	dum|DT_6|73015990_73017441|INVDP|Q|INVDP68483|1452
N5299	dum|DT_6|73024787_73026239|INVDP|Q|INVDP68486|1453
N5299	dum|DT_6|73027715_73029174|INVDP|Q|INVDP68487|1460
N5299	dum|DT_6|73203225_73204677|INVDP|Q|INVDP68520|1453
N5299	dum|DT_6|73319653_73321108|INVDP|Q|INVDP68536|1456
N5299	dum|DT_6|73645057_73646506|INVDP|Q|INVDP68610|1450
N5299	dum|DT_6|73653709_73655158|INVDP|Q|INVDP68611|1450
N5299	dum|DT_6|70158372_70159855|INVDP|Q|INVDP68162|1484
N5299	dum|DT_6|70205329_70206812|INVDP|Q|INVDP67188|1484
N5299	dum|DT_6|70208324_70209808|INVDP|Q|INVDP68172|1485
N5299	dum|DT_6|70853141_70854595|INVDP|Q|INVDP68247|1455
N5299	dum|DT_6|71513687_71515135|DUP|Q|DUP100609|1449
N5299	dum|DT_6|71557772_71559215|INVDP|Q|INVDP68146|1444
N5299	dum|DT_6|72010450_72011896|INVDP|Q|INVDP68331|1447
N5299	dum|DT_6|72209833_72211286|INVDP|Q|INVDP68368|1454
N5299	dum|DT_6|72303634_72305073|INVDP|Q|INVDP68137|1440
N5299	dum|DT_6|72312415_72313867|INVDP|Q|INVDP68386|1453
N5299	dum|DT_6|72365710_72367151|INVDP|Q|INVDP68120|1442
N5299	dum|DT_6|72383271_72384708|INVDP|Q|INVDP68122|1438
N5299	dum|DT_6|72564233_72565672|INVDP|Q|INVDP68127|1440
N5299	dum|DT_6|72570096_72571536|INVDP|Q|INVDP68128|1441
N5299	dum|DT_6|72699170_72700604|DUP|Q|DUP100645|1435
N5299	dum|DT_6|72705012_72706468|INVDP|Q|INVDP68448|1457
N5299	dum|DT_6|73185580_73187039|INVDP|Q|INVDP68514|1460
N5299	dum|DT_6|73188517_73189976|INVDP|Q|INVDP68515|1460
N5299	dum|DT_6|73261320_73262772|DUP|Q|DUP67027|1453
N5299	dum|DT_6|73270067_73271522|INVDP|Q|INVDP68531|1456
N5299	dum|DT_6|73416617_73418073|INVDP|Q|INVDP68561|1457
N5299	dum|DT_6|73422402_73423832|INVDP|Q|INVDP68104|1431
N5299	dum|DT_6|73425263_73426718|INVDP|Q|INVDP68562|1456
N5299	dum|DT_6|73428143_73429595|INVDP|Q|INVDP68563|1453
N5299	dum|DT_6|73431020_73432473|INVDP|Q|INVDP68564|1454
N5299	dum|DT_6|73613126_73614577|INVDP|Q|INVDP68603|1452
N5299	dum|DT_6|73616080_73617533|INVDP|Q|INVDP68604|1454
N5299	dum|DT_6|73618999_73620452|INVDP|Q|INVDP68605|1454
N5299	dum|DT_6|73624882_73626336|DUP|Q|DUP100626|1455
N5299	dum|DT_6|70324170_70325620|DUP|Q|DUP100603|1451
N5299	dum|DT_6|70326910_70328359|DUP|Q|DUP100604|1450
N5299	dum|DT_6|70950338_70951791|INVDP|Q|INVDP67199|1454
N5299	dum|DT_6|71728052_71729503|INVDP|Q|INVDP68320|1452
N5299	dum|DT_6|73492941_73494392|INVDP|Q|INVDP67238|1452
N5299	dum|DT_6|70217112_70218555|INVDP|Q|INVDP68174|1444
N5299	dum|DT_6|71531882_71533333|INVDP|Q|INVDP68296|1452
N5299	dum|DT_6|73325492_73326942|INVDP|Q|INVDP68537|1451
N5299	dum|DT_6|73604333_73605778|INVDP|Q|INVDP68601|1446
N5299	dum|DT_6|71062095_71063549|INVDP|Q|INVDP68272|1455
N5299	dum|DT_6|71540671_71542095|INVDP|Q|INVDP68650|1425
N5299	dum|DT_6|73445460_73446916|INVDP|Q|INVDP68567|1457
N5299	dum|DT_6|73293424_73294858|INVDP|Q|INVDP68116|1435
N5299	dum|DT_6|70243436_70244895|INVDP|Q|INVDP68181|1460
N5299	dum|DT_6|72776310_72777758|INVDP|Q|INVDP68452|1449
N5299	dum|DT_6|72013375_72014815|INVDP|Q|INVDP68332|1441
N5299	dum|DT_6|73103575_73105032|DUP|Q|DUP100621|1458
N5299	dum|DT_6|73547789_73549248|INVDP|Q|INVDP68588|1460
N5299	dum|DT_6|72735168_72736603|INVDP|Q|INVDP68130|1436
N5299	dum|DT_6|71056338_71057781|INVDP|Q|INVDP68271|1444
N5299	dum|DT_6|73404953_73406397|INVDP|Q|INVDP68559|1445
N5299	dum|DT_6|70225890_70227346|INVDP|Q|INVDP68177|1457
N5299	dum|DT_6|70231739_70233182|INVDP|Q|INVDP68136|1444
N5299	dum|DT_6|70635480_70636928|INVDP|Q|INVDP68145|1449
N5299	dum|DT_6|70744022_70745470|INVDP|Q|INVDP68221|1449
N5299	dum|DT_6|71537742_71539197|INVDP|Q|INVDP68298|1456
N5299	dum|DT_6|70611151_70612604|INVDP|Q|INVDP68197|1454
N5299	dum|DT_6|70865873_70867321|INVDP|Q|INVDP68248|1449
N5299	dum|DT_6|71584285_71585733|INVDP|Q|INVDP68299|1449
N5299	dum|DT_6|70246358_70247796|INVDP|Q|INVDP67174|1439
N5299	dum|DT_6|72175706_72177143|INVDP|Q|INVDP68119|1438
N5299	dum|DT_6|72374489_72375930|INVDP|Q|INVDP68121|1442
N5299	dum|DT_6|70918352_70919798|INVDP|Q|INVDP68138|1447
N5299	dum|DT_6|70255085_70256539|INVDP|Q|INVDP68184|1455
N5299	dum|DT_6|70258029_70259479|INVDP|Q|INVDP68185|1451
N5303	dum|DT_6|72280068_72281611|INVDP|Q|INVDP57231|1544
N5303	dum|DT_6|72283045_72284589|INVDP|Q|INVDP57232|1545
N5299	dum|DT_6|70874659_70876103|INVDP|Q|INVDP67193|1445
N5299	dum|DT_6|71769141_71770594|INVDP|Q|INVDP68328|1454
N5299	dum|DT_6|72533694_72535146|INVDP|Q|INVDP68422|1453
N5299	dum|DT_6|71766218_71767668|INVDP|Q|INVDP68327|1451
N5299	dum|DT_6|71044599_71046049|INVDP|Q|INVDP68270|1451
N5299	dum|DT_6|70726420_70727870|INVDP|Q|INVDP68218|1451
N5299	dum|DT_6|72945423_72946872|INVDP|Q|INVDP67232|1450
N5299	dum|DT_6|70352990_70354425|DUP|Q|DUP100644|1436
N5299	dum|DT_6|70619889_70621342|INVDP|Q|INVDP68200|1454
N5299	dum|DT_6|71288817_71290252|INVDP|Q|INVDP68114|1436
N5299	dum|DT_6|71291702_71293139|INVDP|Q|INVDP68115|1438
N5299	dum|DT_6|70720696_70722144|INVDP|Q|INVDP67191|1449
N5299	dum|DT_6|73410764_73412210|INVDP|Q|INVDP68560|1447
N5299	dum|DT_6|70614064_70615516|INVDP|Q|INVDP68198|1453
N5299	dum|DT_6|70616976_70618429|INVDP|Q|INVDP68199|1454
N5303	dum|DT_6|72749884_72751492|INVDP|Q|INVDP67160|1609
N5299	dum|DT_6|71563633_71565054|INVDP|Q|INVDP68110|1422
N5299	dum|DT_6|71566582_71568003|INVDP|Q|INVDP68111|1422
N5303	dum|DT_6|70650132_70651741|INVDP|Q|INVDP67050|1610
N5299	dum|DT_6|70883386_70884831|INVDP|Q|INVDP67194|1446
N5299	dum|DT_6|70729350_70730801|INVDP|Q|INVDP68219|1452
N5299	dum|DT_6|70823881_70825342|INVDP|Q|INVDP68239|1462
N5299	dum|DT_6|70829728_70831189|INVDP|Q|INVDP68241|1462
N5299	dum|DT_6|71607536_71608995|INVDP|Q|INVDP68301|1460
N5299	dum|DT_6|72136391_72137842|INVDP|Q|INVDP68356|1452
N5299	dum|DT_6|72291824_72293275|INVDP|Q|INVDP68383|1452
N5299	dum|DT_6|72342743_72344192|DUP|Q|DUP100616|1450
N5299	dum|DT_6|72521822_72523274|INVDP|Q|INVDP68421|1453
N5299	dum|DT_6|72741185_72742623|INVDP|Q|INVDP68131|1439
N5299	dum|DT_6|73396239_73397691|INVDP|Q|INVDP68556|1453
N5299	dum|DT_6|70735209_70736658|INVDP|Q|INVDP67192|1450
N5299	dum|DT_6|70732281_70733729|INVDP|Q|INVDP68220|1449
N5303	dum|DT_6|71650865_71652511|INVDP|Q|INVDP67096|1647
N5303	dum|DT_6|73436903_73438521|DUP|Q|DUP100646|1619
N5299	dum|DT_6|70765439_70766891|INVDP|Q|INVDP68222|1453
N5299	dum|DT_6|73267153_73268595|INVDP|Q|INVDP68148|1443
N5299	dum|DT_6|70944507_70945956|INVDP|Q|INVDP68260|1450
N5299	dum|DT_6|73264250_73265695|INVDP|Q|INVDP68631|1446
N5299	dum|DT_6|70803394_70804832|INVDP|Q|INVDP68233|1439
N5299	dum|DT_6|73212043_73213467|INVDP|Q|INVDP68663|1425
N5295	dum|DT_6|70862222_70863361|DUP|Q|DUP50477|1140
N5299	dum|DT_6|71656675_71658122|INVDP|Q|INVDP68311|1448
N5299	dum|DT_6|70897971_70899417|INVDP|Q|INVDP68253|1447
N5299	dum|DT_6|71690321_71691761|INVDP|Q|INVDP68642|1441
N5299	dum|DT_6|71102699_71104157|INVDP|Q|INVDP67202|1459
N5299	dum|DT_6|71757425_71758850|INVDP|Q|INVDP68652|1426
N5299	dum|DT_6|71032959_71034410|INVDP|Q|INVDP67200|1452
N5299	dum|DT_6|71210491_71211942|INVDP|Q|INVDP67204|1452
N5299	dum|DT_6|71216312_71217764|INVDP|Q|INVDP67205|1453
N5303	dum|DT_6|71035857_71037488|DUP|Q|DUP100628|1632
N5303	dum|DT_6|71213389_71215020|DUP|Q|DUP100632|1632
N5299	dum|DT_6|71064954_71066364|DUP|Q|DUP100598|1411
N5299	dum|DT_6|71242458_71243909|INVDP|Q|INVDP100657|1452
N5299	dum|DT_6|71245314_71246767|INVDP|Q|INVDP68290|1454
N5299	dum|DT_6|71248172_71249581|DUP|Q|DUP100599|1410
N5299	dum|DT_6|71233776_71235176|INVDP|Q|INVDP100658|1401
N5299	dum|DT_6|73249792_73251214|INVDP|Q|INVDP68665|1423
N5295	dum|DT_6|71163356_71164487|TRANS|Q|TRANS100649|1132
N5295	dum|DT_6|71183006_71184137|DUP|Q|DUP50471|1132
N5295	dum|DT_6|71196820_71197933|DUP|Q|DUP50473|1114
N5299	dum|DT_6|71219211_71220656|INVDP|Q|INVDP68288|1446
N5295	dum|DT_6|71505157_71506296|INVDP|Q|INVDP57212|1140
N5303	dum|DT_6|71516567_71518221|INVDP|Q|INVDP67092|1655
N5303	dum|DT_6|72452505_72454153|INVDP|Q|INVDP67109|1649
N5298	dum|DT_6|71551117_71553158|INVDP|Q|INVDP68091|2042
N5295	dum|DT_6|71678948_71680086|INVDP|Q|INVDP68040|1139
N5299	dum|DT_6|72663986_72665435|INVDP|Q|INVDP68445|1450
N5299	dum|DT_6|71684478_71685900|INVDP|Q|INVDP68106|1423
N5299	dum|DT_6|71713761_71715123|INVDP|Q|INVDP68317|1363
N5299	dum|DT_6|71719471_71720832|INVDP|Q|INVDP68318|1362
N5299	dum|DT_6|71725197_71726566|INVDP|Q|INVDP68319|1370
N5299	dum|DT_6|72127644_72129051|INVDP|Q|INVDP68354|1408
N5299	dum|DT_6|72133517_72134927|INVDP|Q|INVDP68355|1411
N5299	dum|DT_6|72286023_72287431|INVDP|Q|INVDP67221|1409
N5299	dum|DT_6|72752802_72754229|INVDP|Q|INVDP68450|1428
N5299	dum|DT_6|72027977_72029391|INVDP|Q|INVDP68672|1415
